datetime,close,open,high,low,volume,source_bar_count,is_low_confidence
2025-07-06 07:00:00,86.74,86.87137447936387,87.0983834732085,86.27239892183287,1635.46059,8,True
2025-07-06 08:00:00,86.70856676934227,86.66999534284345,86.7950316623223,86.35417208227412,8301.47234,12,False
2025-07-06 09:00:00,86.0542404651809,85.29639399091887,86.15453678273938,85.29639399091887,1965.17232,12,False
2025-07-06 10:00:00,86.44660887875548,86.5062992698335,86.52477036960428,86.3710964670864,4686.54752,12,False
2025-07-06 11:00:00,87.42694781565902,87.60312302536313,87.60312302536313,86.91163354916382,16168.77721,12,False
2025-07-06 12:00:00,86.69690278843603,86.03639554182963,86.69690278843603,86.03639554182963,16962.1166,12,False
2025-07-06 13:00:00,86.898884820022,86.70255597857816,86.99344291014172,86.70255597857816,2938.69999,12,False
2025-07-06 14:00:00,86.87546404430913,87.2777583904277,87.2777583904277,86.49917616539497,4594.35856,12,False
2025-07-06 15:00:00,88.05998394467987,89.41108478137622,89.41108478137622,87.48974301255218,4400.66827,12,False
2025-07-06 16:00:00,88.07711957105556,88.1304350187378,88.59670601997945,87.69720388634936,9343.11188,12,False
2025-07-06 17:00:00,87.97912544603214,87.73414922890007,88.0898706138297,87.73414922890007,5485.14122,12,False
2025-07-06 18:00:00,87.6359633895988,87.68531722668698,88.09048863359033,87.55654187953574,7380.84446,12,False
2025-07-06 19:00:00,88.08365668916252,87.72038944829991,90.10896970718885,87.02217944048743,4695.92237,12,False
2025-07-06 20:00:00,88.13158902547079,88.09140134237664,88.23922813269844,87.98803098026418,16635.46099,12,False
2025-07-06 21:00:00,88.61860737077627,88.83303193060878,88.83303193060878,88.54011436159045,639.95398,12,False
2025-07-06 22:00:00,88.05224784998559,88.13206315804396,88.25622273181139,87.55183251766269,5779.12461,12,False
2025-07-06 23:00:00,87.30944164237647,87.27591910767023,87.51409979442266,87.0686249170374,2568.68203,12,False
2025-07-07 00:00:00,87.26035462496134,87.34169350883994,87.34169350883994,87.18217835312389,1609.19784,12,False
2025-07-07 01:00:00,87.69906932895813,87.66650376292436,88.22485599200951,87.18263447772404,3416.04637,12,False
2025-07-07 02:00:00,87.78766543384911,88.96693307729001,88.96693307729001,86.91601485507331,2321.62,12,False
2025-07-07 03:00:00,86.51794460599736,86.98550807663072,87.25325273748282,86.10761525050293,1290.52153,12,False
2025-07-07 04:00:00,87.00427369315868,87.17708081957089,87.6740359192545,86.95718836266124,2700.60883,12,False
2025-07-07 05:00:00,87.08472147281023,87.3451422906117,87.42751602935218,86.56086832694218,10475.89636,12,False
2025-07-07 06:00:00,87.30542192849633,87.54340961424228,88.40206320393965,86.93792106752352,14933.26206,12,False
2025-07-07 07:00:00,87.40664560609459,87.32492660309711,88.69844342739106,87.24528942074089,3961.75909,12,False
2025-07-07 08:00:00,87.24259409407114,87.14291358793345,87.35058096632521,87.14291358793345,3646.55453,12,False
2025-07-07 09:00:00,86.3553217143006,85.70012200478389,87.07517157113486,85.70012200478389,4174.33594,12,False
2025-07-07 10:00:00,85.81549033240141,85.70275651062478,85.92261463116235,85.70275651062478,3090.98744,12,False
2025-07-07 11:00:00,90.9644197523455,91.13334160889583,91.8140874093729,90.45400931708954,1428.66369,12,False
2025-07-07 12:00:00,90.15054185417361,90.09105898180304,90.5682218981446,89.14327323010463,25538.42955,12,False
2025-07-07 13:00:00,90.05062437913433,90.10531890153379,90.29599392785134,90.00840655242119,8149.86799,12,False
2025-07-07 14:00:00,90.15220432767256,90.9666324272404,90.9666324272404,89.6019190556677,1677.92355,12,False
2025-07-07 15:00:00,89.64373165802975,89.7252630192467,89.77402777962574,89.5969996201525,1534.75542,12,False
2025-07-07 16:00:00,90.09853296684219,90.4486567996149,90.81386474630568,89.99816326803025,21573.04947,12,False
2025-07-07 17:00:00,89.70659572581712,89.22553379776754,89.98447694435555,89.1719784562276,4833.2928,12,False
2025-07-07 18:00:00,89.01191377646903,89.24347966458788,89.25362011529181,87.94290477854548,19345.41643,12,False
2025-07-07 19:00:00,88.95698849337853,89.2539076806061,89.2539076806061,88.84233209134325,4108.28825,12,False
2025-07-07 20:00:00,88.92472262885427,89.70625157327501,89.70625157327501,87.71287255543473,5130.886750000001,12,False
2025-07-07 21:00:00,88.6288985349459,88.76098333157026,88.76098333157026,87.52292248969982,13848.61674,12,False
2025-07-07 22:00:00,88.1740803761966,88.41024407979687,88.77766792012949,87.93737143558937,5160.64979,12,False
2025-07-07 23:00:00,87.85022613261978,87.4952335383116,88.19794530473958,87.34634995232065,1296.62991,12,False
2025-07-08 00:00:00,87.49209865990616,88.44036515721548,88.44036515721548,87.24452622453575,1973.7796,12,False
2025-07-08 01:00:00,87.47587538924792,86.98836748182055,87.71661890319513,86.98836748182055,6241.54634,12,False
2025-07-08 02:00:00,87.62583403277235,87.29082487040093,87.93282184633144,87.29082487040093,2506.80621,12,False
2025-07-08 03:00:00,87.57841745591479,87.56262048306921,88.58573391415578,87.36156251350538,1976.06313,12,False
2025-07-08 04:00:00,88.03614437641609,87.68100649390065,88.33356378309317,87.36454720571419,4636.84166,12,False
2025-07-08 05:00:00,87.937049211652,87.49889337746777,87.98307750226265,86.9974432670131,10762.93212,12,False
2025-07-08 06:00:00,88.62653809435966,88.59425743943548,88.82913084892739,88.31987187257987,3812.08021,12,False
2025-07-08 07:00:00,88.7128193510229,88.87773350274745,88.87773350274745,88.67496612549336,2378.09997,12,False
2025-07-08 08:00:00,86.46958288761263,86.97615065528372,86.97997075309549,86.23562838845784,8643.16809,12,False
2025-07-08 09:00:00,86.84049798847101,86.55811537374922,87.04128526705708,86.41010284022468,7174.64982,12,False
2025-07-08 10:00:00,86.69649794303558,87.87629692141579,87.87629692141579,86.53455848347141,1995.97152,12,False
2025-07-08 11:00:00,86.56020525224312,85.6528155144265,86.93347047540934,85.6528155144265,5991.94605,12,False
2025-07-08 12:00:00,86.35917311683271,86.13536185736665,86.59517012844731,86.13536185736665,6681.68454,12,False
2025-07-08 13:00:00,85.89497631444165,85.86489577642224,86.12902257142925,85.6145029223945,5415.92122,12,False
2025-07-08 14:00:00,85.94113986315956,86.15782854750425,86.40913616934509,85.6910686511426,2149.68014,12,False
2025-07-08 15:00:00,85.54618977187666,85.22946647580957,85.75567509856647,85.22946647580957,11234.32888,12,False
2025-07-08 16:00:00,86.23749073436892,86.62131435344659,86.62131435344659,86.09632350690269,23649.46117,12,False
2025-07-08 17:00:00,86.34877927577347,86.11274149073154,86.34877927577347,85.67759917325816,1974.29429,12,False
2025-07-08 18:00:00,85.96895644386908,85.91646593437838,86.18050500024349,85.6771177093684,1304.6013,12,False
2025-07-08 19:00:00,86.36769928451781,86.49075941173395,86.49075941173395,86.10181616717193,2138.58999,12,False
2025-07-08 20:00:00,85.45017040431945,85.22623460068289,85.98368956204264,85.22623460068289,9987.47166,12,False
2025-07-08 21:00:00,85.72808371919862,85.64899877111817,86.70987332972562,84.60955823010094,7445.28983,12,False
2025-07-08 22:00:00,85.5359041928339,85.21030455753196,85.55164796316204,85.21030455753196,2014.70734,12,False
2025-07-08 23:00:00,85.50342425959188,85.59871039361074,85.76365207255584,84.40755580007172,2121.91936,12,False
2025-07-09 00:00:00,85.85229400555083,84.99297169590496,85.97081995217607,84.50174458834147,3660.9734,12,False
2025-07-09 01:00:00,85.4063509624285,85.45539748863204,85.87695923307027,83.25051983509196,3768.58102,12,False
2025-07-09 02:00:00,85.93962788966748,85.53747137798865,86.75738163184701,85.53747137798865,10703.40053,12,False
2025-07-09 03:00:00,85.97526382758822,85.76101432712788,86.22974434438208,85.76101432712788,18876.81103,12,False
2025-07-09 04:00:00,86.83966098791963,86.95183622816975,87.13905515150952,86.61917181440707,1208.15294,12,False
2025-07-09 05:00:00,86.53352822297984,85.73654921702962,86.92494096145903,85.73654921702962,3748.54779,12,False
2025-07-09 06:00:00,86.61230965799712,86.37279465575207,86.75188413884065,86.03451976682915,3976.52168,12,False
2025-07-09 07:00:00,87.56187311820844,88.01855882640494,88.01855882640494,87.2057602371057,3176.02496,12,False
2025-07-09 08:00:00,87.50110845955598,87.62774959346396,88.52007577808897,86.84030713701685,1022.62098,12,False
2025-07-09 09:00:00,87.53270301036282,88.15734952949781,88.15734952949781,87.21726984636152,15235.31159,12,False
2025-07-09 10:00:00,86.69262625960474,86.97790765218159,87.20191036063827,86.39679747182242,8920.6065,12,False
2025-07-09 11:00:00,86.53778889365884,87.04175272249047,87.04175272249047,86.42881884108543,3595.53897,12,False
2025-07-09 12:00:00,86.37015644024132,86.65574505388406,86.84260259580991,85.86279892141474,3110.1282300000003,12,False
2025-07-09 13:00:00,87.40315498902825,86.84979822158344,88.24246442262455,86.67327478035162,1671.57269,12,False
2025-07-09 14:00:00,86.60456655797726,86.36746866069313,87.70802681754955,85.3636749269828,4716.80294,12,False
